gamma_f,lambda,rho_pi,rho_x
0.5641935429898767,0.00017514894181053578,0.775168780971057,0.015041430360062589
0.5604161095753214,-0.00027324338041292365,0.7821229667111869,-0.0107204408410725
0.5568397571845728,0.001188101321104737,0.8093516718350848,0.035836778370955294
0.5554716714052159,0.0021097614069599015,0.8047909717002756,0.053211963240518884
0.5683943126766794,0.00032406024848835244,0.7700970116891804,0.01950948175507854
0.5542319413780112,0.0004918061680039762,0.804336127916275,0.013003172696369084
0.5543497751771309,0.0007594354736889623,0.8106442646424875,0.027795572478443036
0.5530669745284618,-0.0008100484329259597,0.8036987954511462,-0.01791553877878354
0.5506742055957261,-8.703105593437432e-05,0.8144318426318524,-0.004410530353534694
0.5718317047381786,-4.003177476256839e-05,0.7480186069668201,-0.0018108672475033714
0.5914298831101351,0.00013432212321717873,0.6931986248727827,0.012663605535099291
0.5651230037779598,-0.0003548406978114045,0.7659510728284102,-0.017608350138081572
0.5777227684251132,0.0008373877237242387,0.7474509835181922,0.03092202361499917
0.5497268186836898,0.00033765291846066074,0.8231922905602888,0.023009355636070036
0.5579418881985371,-8.665553057537068e-05,0.7911624853026177,-0.007120393048064471
0.5575215423814759,0.00035495135797276693,0.7991288005638398,0.019617962877523796
0.5516563978442879,4.304442714946413e-05,0.8150540085363664,0.0038276465546063414
0.5836012860616364,0.0004745328512555536,0.7128218358249516,0.017801191194818912
0.5645429616172999,0.00018237852430531788,0.7702407237689917,0.005891873684797986
0.5651662380394538,3.229032380173773e-05,0.7704241233006288,0.0026350987985156054
0.5515045329221607,-0.00023288659945267486,0.8070512843915542,-0.009908428368805051
0.5715874907296323,0.0012685835845145238,0.7645834075751571,0.039813665283687516
0.5908762891247369,0.0004715661871328991,0.6937983150666582,0.015735768063990366
0.556088109128825,0.0002993714027515488,0.8022046896721857,0.00883158272120268
0.5671710577722202,-2.227712383243174e-05,0.7629685700116482,-0.0009986162634866202
0.5554204748516293,0.0002831910851829418,0.7999109095958029,0.007816343534221424
0.5634895370365991,-0.00014358369909984407,0.7682396982913234,-0.009678895674377673
0.5602067135053184,-0.0006650224774351274,0.7746062933845456,-0.020254941000586564
0.5612541646762096,4.5230317387413496e-05,0.7827356221309725,0.0033935841640552484
0.564213447488574,0.00040237025028083163,0.7733213464564492,0.014132850495115317
0.571653698998023,0.00016862693026823078,0.7497895058430095,0.004942336496442359
0.5438013467395731,0.00028673142377606993,0.8419061617183575,0.015987436035185276
0.5645742925933233,0.00010491358905668352,0.7731023142474969,0.004210604221598161
0.5870341662473049,-0.00012886813198466265,0.7015088373024015,-0.005697530006085919
0.5688557427440567,0.00032910034919836177,0.7637399338792652,0.019275689275644076
0.5820344692759907,-0.0009396411020852011,0.7215304843639652,-0.024158394345825708
0.5801159752555013,0.0006537175457847662,0.7307659923882649,0.017995166024866557
0.5885470639838841,-0.0008692598983950466,0.6980716531274485,-0.0339015790941762
0.5607464878745317,-0.000509193227582895,0.7821084496912262,-0.018092066878942433
0.5589495382878122,0.00017059355544680674,0.7906518028824537,0.017197347063428462
0.5847232984651647,0.0011138234396812496,0.71006968084726,0.05458188004260585
0.5423282406205844,-0.00028091932469953996,0.839158281334339,-0.012276478793776819
0.5697241633094656,0.0004617451810255326,0.7581150642452856,0.00739414154815377
0.5433757325414784,-0.00033862940023188584,0.8317448143461142,-0.016087865831325057
0.590574267182769,0.0011076412097933558,0.7013199409534838,0.03635132210113882
0.5697659188553919,5.208173584050511e-05,0.7560879166154334,0.0036827159769759255
0.5526554218028065,-0.0005344709940517927,0.8025148991169373,-0.019738936400277157
0.5791580792792544,-0.0005099747994038693,0.7193220633781988,-0.018022335101127884
0.576035480618456,0.00014489225359859328,0.737079020016308,0.006267836446851203
0.5601251571890161,0.00040637952107324196,0.7788097743635399,0.021469630097225953
0.5587070596682068,-8.959293672858868e-05,0.7871183740756524,-0.0044962803468194
0.5873961731172175,0.00024062816951958554,0.7043823608103945,0.01667924959925161
0.559114482006842,-1.1177597279449334e-05,0.7884282543907274,-0.0012008029813711466
0.5722795815114456,-0.00036239720167787794,0.7468581697258628,-0.015296909934213206
0.5546748865179881,0.00031842881451712556,0.8036771191993539,0.012618794180304281
0.5575094060098449,0.0001717029352937124,0.7949728335340018,0.007268716211926539
0.5570168560532646,-3.8306850158972405e-05,0.7943527209048796,-0.003625403107750118
0.5597557844236923,0.0006461281711598234,0.7901982128932117,0.019033510540595818
0.55823421799433,0.00015986156502772585,0.7939586643383882,0.007352447055092397
0.5620033385501837,1.900828839804521e-06,0.7793781753232745,0.00010947775637437269
0.5660172658890801,0.00021220693756489762,0.7708291657077273,0.011755688093018014
0.5642475493716467,0.00048723950391539855,0.7747670387034968,0.008908330628718281
0.5646384916338208,-0.0008242393485742225,0.7736994126172508,-0.018563387077699816
0.5749184182176971,0.00017338996625785447,0.7421156964689742,0.010914896124993434
0.567880343113677,-2.9724197288800384e-05,0.7606128039241856,-0.00150269414154231
0.577572640410857,-0.0001067713907631886,0.7308233632902831,-0.008685841846587493
0.5714252758925974,0.0019214517654817867,0.7591182232675492,0.03741164482223387
0.5749203672855525,0.0005224096011432113,0.744831219789734,0.017983142079592725
0.5781085091871476,-0.0009878400391304769,0.7233660372730941,-0.04156835189615546
0.5556893314877944,0.0002621237174851962,0.8026427168538306,0.006489131312623056
0.5722795784414635,-0.000629838903673012,0.7426967999010589,-0.01958017448420057
0.5465020846283787,-0.0012177146198634609,0.826613399400608,-0.03341355971849271
0.5862855599978897,-0.0003701883662940884,0.701953190441881,-0.011742230774723642
0.5423880182066135,-4.383500183929986e-05,0.840622770998971,-0.004017726852271867
0.5490350251237631,1.8262460994458544e-05,0.8229972915795366,0.0017455840877700593
0.5763230889473656,0.00019814507592936376,0.7374725051343077,0.016011050663799126
0.5772494008556852,-0.000445823880898262,0.7286887306508908,-0.011766386654076819
0.574315257033285,-0.00028718584112142134,0.7352133632971225,-0.014932715665715824
0.5696340106400678,0.00014213299046910832,0.7604184194598864,0.010661223641259746
0.5735363200293303,0.0004665277955185187,0.7472277059111726,0.019872321382046546
0.5590937802525675,1.8112345936189232e-05,0.7890929741001557,0.0009440554083993788
0.5590631600751769,0.00018385537723553808,0.7903983503503048,0.005914415389906002
0.5525092994560558,-0.00025044344357581273,0.805128925267092,-0.010508443815481005
0.5772670551401968,0.0002724269523107191,0.7377694967931312,0.01870454714026727
0.5675652381392464,-0.0021424101083502203,0.7576549596976976,-0.026528103439361666
0.5777982712233387,-0.0003377885151423874,0.7272707356196232,-0.02058469219025698
0.5507149305747144,-0.00012578989277715414,0.8140469861925737,-0.005182309677516861
0.5769441468722937,0.00018236182059414713,0.7343605565450392,0.007461287448687721
0.5658053377755072,0.0004932722272998069,0.7689393686277025,0.01823614305716918
0.5821570746749359,0.0007095154126863547,0.7243685969456163,0.036007485306900705
0.5779602427777134,-6.41000272956244e-05,0.7296329026132509,-0.0022817736716015213
0.5722256280789074,-0.0007672361849583066,0.7429467699666726,-0.02012014500484582
0.5658795503747605,0.0002288008535630652,0.7705782747199459,0.017311186135709398
0.5752833389891754,0.000878596426640085,0.742525098647447,0.026580530972143013
0.5619934509547214,-5.239783748504359e-05,0.7776907839468913,-0.004175432507515082
0.5934426696216146,0.00020115170125917237,0.6872769687293527,0.017824790116861628
0.5838732168807863,-0.00042670718246686987,0.7088914242071807,-0.021786646769397185
0.5523165956896946,0.00020679692955220125,0.8165549614511143,0.024367161990053298
0.543435829468025,0.0010094902832429396,0.8430939690395408,0.01896558521252993
0.5691318622479477,0.0005631587652840317,0.7576722859820848,0.018878339693595866
0.5584804018626368,9.616087045577959e-05,0.7912523734411552,0.004832878010950324
0.5535103358383323,-0.00011901688505899788,0.8061299785699446,-0.005289907508959352
0.5809028606800327,0.0020565697599198955,0.7257494534778595,0.030897461529952385
0.5714585917701044,0.00027801256538254916,0.7530405119404167,0.01152607526293795
0.5599133107848409,0.00031960144864440036,0.7902589917929242,0.014170421500581227
0.5716902000554184,0.00016767356340664612,0.7534618972487638,0.00919580230770155
0.5553157902530843,4.65927009380895e-05,0.8004356886034695,0.003063562112667765
0.561111970540344,-0.00015659030470996718,0.7844051745027022,-0.009098382409506098
0.5675423787616591,-0.0009758841674787078,0.7637298153557615,-0.034677889855909305
0.5697200980453041,0.0003400053380367418,0.7633077740739055,0.027327801020060005
0.5706205382772124,0.00029907566133075165,0.757976199994638,0.01651470467981219
0.5681377677919083,0.00044042669916340843,0.7620202954528923,0.012885614088018648
0.5561738727001917,-7.815226188379672e-05,0.7967482438685356,-0.0034406804128547857
0.5694058653307278,-0.0002426758572044987,0.7529847702645697,-0.012171288243534471
0.5435182952997818,-0.0003988477619317728,0.8362409170856023,-0.011441474380862938
0.5808460132111746,8.816193905844625e-05,0.7224364062901159,0.004591875058080496
0.5576062790028931,1.8854175414016977e-05,0.7936305754981018,0.0013269760062887756
0.5625969773233072,-0.0012678423490639305,0.7706169998192137,-0.023186595188488486
0.5546044508417725,-0.00014059508626494254,0.7977712223204693,-0.009249425754200364
0.573596799302166,-0.0002852590878431229,0.7401220601785693,-0.011030731155925342
0.5837490747567228,-0.003225158920325273,0.7126181874762811,-0.04347555160033947
0.5692125448164785,-0.0008943693722081175,0.7462931091134372,-0.0308605727629948
0.5715395070937079,0.0002551477510027017,0.7520927057956119,0.014387675866170641
0.5663142512581951,0.00044127570115836887,0.774938998169885,0.02272237521898836
0.5474398398984888,0.00048309597787665574,0.8333621323253891,0.019076077064974776
0.5441370720577738,-0.0009196828847177502,0.8264043676137465,-0.027342363756836987
0.550905320471901,0.0003199532435124424,0.8135426678898182,0.016664807703465078
0.5462458199461004,0.0003292623203479455,0.8329988848115468,0.013009061889896966
0.5893249174006436,0.00018415219595906748,0.7006831806592776,0.011541504003578765
0.563708343163283,0.00039021718930609336,0.7764963602446401,0.013741561189600656
0.5854746973966802,-0.00040645852178143246,0.7048540450391569,-0.017786786653490115
0.5694797445962999,0.00035597709693229937,0.7592689541698419,0.014582851511703932
0.5614978197247884,-3.641844304305133e-05,0.7800847868270844,-0.002478868133483944
0.5784821793161989,-0.001008188740286315,0.7303652522340345,-0.035087865433445664
0.5635779230418871,-9.339235094114407e-05,0.7721883812887416,-0.00666436315252137
0.5747424586292407,-0.00023992909119561036,0.7386632561765119,-0.005384740172129317
0.5729584575479756,9.197608694438671e-05,0.7473039898997682,0.0054152904591914875
0.5719052917460928,-0.00011049432827358804,0.7471067500687113,-0.009366305973779155
0.5498177267070834,0.00020183438116573105,0.8200405555122999,0.004216017763198643
0.5485353428001736,-8.947328547775218e-05,0.8194622937586377,-0.006752811664061324
0.5486412154926028,0.00027324190119248047,0.8253346738711509,0.008639363025653895
0.5660539004945438,0.00011004577450943404,0.7653533717626853,0.005565814196546243
0.5551695020244517,0.0002599817149558604,0.8054879739528372,0.009140009953636325
0.5531088276484866,0.0003831311603771856,0.8105051199555999,0.02437145339997427
0.5909113399626676,0.0006044760457781413,0.7000509643880822,0.03724876520014188
0.5775596519199261,-0.00014186401376446202,0.7319644862587955,-0.003827857644898173
0.5615321600783697,0.00011994270588524657,0.7853865335520803,0.01132841273954969
0.5583261722600001,0.00010320776867841315,0.7920810119221484,0.006391997881790408
0.5575059109698733,9.777212861742301e-05,0.7941393761936576,0.002705572593394311
0.552800222332091,-0.000584808258485614,0.7976322835979256,-0.030004912267541
0.5798956949661352,0.0002090896794942577,0.727945185709269,0.009863268130521689
0.5587217540783261,0.0001155403058829543,0.7929562444028038,0.007787576572737555
0.570691153739619,-0.0009471282145272937,0.7505512268986033,-0.025054922511668253
0.5409470239183453,0.0007097084684781641,0.8512827029506257,0.021557769424397445
0.5534818330223017,0.00026018669463600923,0.8108673095838471,0.01504057487852587
0.564362607026446,-0.00023336397260363163,0.7699311101137087,-0.007939336446848695
0.5702284525873811,0.00012291891514737766,0.7561298859959089,0.00603886823163406
0.563063701940973,4.3194811989743544e-05,0.7775008920601016,0.0037822699127658048
0.5579602530318786,0.0003233608039937604,0.8002326154407992,0.01921008102648051
0.5732864073406254,-0.0006689406711894753,0.7431623506235767,-0.018605083206259358
0.5566320146968297,1.737120948658538e-05,0.7967420587076383,0.0013832852089041238
0.5652293350560893,0.0022733956054629585,0.7806901753895732,0.03742940411171994
0.5741583932130513,0.0004627948220371769,0.7427766788092778,0.013807175014995066
0.5673784250542826,1.721975510432733e-05,0.7627796515365579,0.0010217032636725251
0.5553725220280614,0.0002722622534381278,0.806996682381837,0.012967366708896949
0.5724240097632647,0.0002537614293342859,0.7504663471801809,0.012387619744262017
0.573709420051964,-0.00015152152724001635,0.7421613905592509,-0.0043652436600592915
0.5716386220545577,0.00023528188745836325,0.748702397502793,0.006720800828239011
0.568180714792092,0.000315899683953123,0.7629308161655617,0.011364188306962232
0.5852526837354777,0.0004099852813203896,0.7135545936864593,0.008402534880307715
0.6112754919041895,0.0007602164976282383,0.6423700179458227,0.022658883788618776
0.5718711162388794,0.0015120678847613603,0.7519965941661223,0.038878338296262346
0.5389119648947283,6.639570186306757e-05,0.8596949567598655,0.005703256596811414
0.5884174841552893,0.00017609623794876284,0.700728068479075,0.008065458995730352
0.5720062057778738,-0.0017794365543225624,0.7416377183422767,-0.05708822680573465
0.5710100530765677,0.001036944112641016,0.7553043667548627,0.036080805871612394
0.5618085903254505,-0.00013756642904572927,0.7782854979134503,-0.003368498658876676
0.568183113883366,0.0005067435626879349,0.7617455972107906,0.024846213196240825
0.5730149984048254,0.00022911832678742215,0.7463100434606224,0.007135847029849917
0.556321863296044,-0.00016766141059547813,0.7928694521569013,-0.010337898565566911
0.5713330260278477,0.00021662631780712885,0.7512311751053107,0.010099930144893661
0.5845474262463238,7.52527047277107e-05,0.712790873926988,0.006428553772783068
0.5572235087169882,0.0010228343788586877,0.7890312136838319,0.025971194553900477
0.5490903402445034,0.00010229895993150561,0.8234492618308807,0.010606007497626939
0.5531036760248633,-0.00037419556534836005,0.8046857372700866,-0.009232035433680771
0.558638041523964,8.893074623084717e-05,0.7919830423477209,0.013730147813039275
0.5530216382003245,-1.7313425497258875e-05,0.8078022217450894,-0.000555451364496636
0.6113530084330956,0.001540547113312505,0.6485102194966381,0.049007341497013815
0.5746609617693111,-0.000235647403651589,0.7398034859644567,-0.010688324466012165
0.5712746304529938,0.00037096608550799513,0.749370912005199,0.01666375098211787
0.5491826547352557,-0.0004704412192420328,0.8146998422889861,-0.016542468614301697
0.5515349727958185,0.00014231099346591856,0.8176190538280588,0.017459238118501908
0.5734952129392009,-3.67110268446871e-05,0.7435116293180052,-0.0015722722939204503
0.5936451426349506,8.793505091434276e-06,0.6846568228271556,0.0013179942530883752
0.5675247232684671,0.00044954752944047736,0.7654367381215792,0.018961753657181408
0.5719342129234728,-0.00021888173883885228,0.7468244437400716,-0.004344700231600997
0.5527869938174544,-3.964248930042472e-05,0.8084705044977106,-0.004346707920791808
0.5772715607857091,0.00011680288691823032,0.7340823671661084,0.00492532014437508
0.5454451967738044,-0.0012236711448265613,0.8176182821726202,-0.024137617783535542
0.5556248277472532,0.0005975384987348641,0.8113967354615228,0.019602385567752796
0.573219891926469,-0.0005057421796397961,0.7455458964242315,-0.01478472684776792
0.5732223793476626,0.000186554553551559,0.7560650268354515,0.01788808412259242
0.5774574603714473,-0.00022288725675837775,0.7290376837821154,-0.006686694754298681
0.5633195822571887,2.7931486322265147e-05,0.7748586980684354,0.005574400583594449
0.5772585756661713,4.5280182175949646e-05,0.7339123463108919,0.008061129216008215
0.5490060480227986,0.00041166719069023715,0.8277728037268237,0.024442681778424423
0.5624292523006273,0.0001304794079898617,0.7805184779251295,0.011072246964266114
0.5589903956158317,0.00010335636716702311,0.7908883360680097,0.009345276070494903
0.5638677219986369,0.0004246472897316677,0.7801078895451917,0.015436125899633868
0.5504442307944606,0.0001417223117198968,0.8184424164549826,0.006383430684495639
0.5738163168871631,-0.0001269959425960138,0.741352010405105,-0.005583189936615566
0.5759557898057568,0.0001080019440018393,0.7383741855874775,0.004565498582565963
0.5612171038877422,-7.978470267578502e-05,0.781068826461209,-0.004423578693812073
0.5531014982544352,-2.2860896988378086e-05,0.8074039378550425,-0.0018821102186457044
0.5641711171348158,-0.0002658692064355485,0.7688869406365678,-0.005803862576640784
0.5796646714466828,0.0007587080298923146,0.7284912678465709,0.020526494618411852
0.5522334877468019,0.0002464453927253571,0.8232646349468528,0.021957461257763756
0.5546039738094297,-7.711975558264604e-06,0.802947923889972,-0.00040969348921923325
0.5592723017103545,0.00013911526518300184,0.7903370093879161,0.005367218392776912
0.5649565443529901,0.0008933505236678289,0.7773930253062953,0.03309573767173378
0.5633983982164551,-8.359215305900108e-06,0.7747252584932124,-0.0004891835347598961
0.557944631187257,0.0001273751953419196,0.7970482343216392,0.008485785676353245
0.5535605349026712,0.00022548902419590976,0.8091336540629208,0.013106741548288153
0.5633917126837333,0.0004734910605317163,0.7829460963386082,0.021429193899831573
0.5644073115916108,0.000469109845344106,0.7816836816671962,0.026083827397002386
0.572009369482309,0.0007499684074745768,0.7522608200040033,0.017855808612076706
0.5505338418912327,0.000352081708745941,0.8196119717602639,0.01620670072672546
0.551150717921872,0.00023610738954682377,0.8160953624007078,0.00577735107427243
0.5691981832758202,0.0002767300555741332,0.7612612549695948,0.014506409276843654
0.5749164436439906,-0.0007359712700374457,0.7349881084742282,-0.020773783026094707
0.5759423861415126,0.0008429027493013514,0.7470341699930738,0.027096621496398993
0.575278076159582,4.042145251475712e-05,0.7392513495854632,0.002473422192951221
0.5743717572735401,-1.0371929536678609e-08,0.7410327177487103,-4.6564554828383093e-07
0.5582268708865942,-0.00036514464947824416,0.7875852800042623,-0.008373309726888586
0.579240434825813,-2.2276077461994774e-05,0.7261755359592755,-0.0005490342800736411
0.5815243610045441,-0.000593608244421567,0.7153355571446511,-0.01805353261340484
0.5629485349778793,5.920822180403135e-05,0.777231673668471,0.002652642043451706
0.563255555473846,0.000376656634464418,0.7753780891952179,0.016879163022158587
0.5953620124933484,-0.0004133469337437787,0.6764321506074226,-0.00993537533320847
0.5648186824374452,0.0004757685740061843,0.7785390662692846,0.020532299704987825
0.5532469765998653,2.126744797308625e-05,0.8077765396558675,0.0008559817793175423
0.5862433138675868,0.0001822955264923487,0.7096978275905185,0.010900280138794249
0.5741511663023748,0.00027662893189462495,0.7454594285067709,0.013728774142470262
0.5617117430981362,8.862928227035228e-05,0.7829619773651602,0.005427079778260799
0.568662835707813,0.000753418025894112,0.7684394866043517,0.039669155541764166
0.5618867360959972,-0.00037442124484053825,0.7780296604698911,-0.016655402919998955
0.5647461745637024,-1.638670062153899e-05,0.7702747183962476,-0.0008189446439187371
0.5845803863067951,0.00017860534448383217,0.7170297447393169,0.0155008809795684
0.5601197555328676,-0.0044668329269824045,0.785952314712005,-0.06054676534003472
0.5842681787861007,-0.0002553312777313641,0.7084795388391676,-0.00890211436722611
0.5402897267950222,2.376712425724702e-05,0.8513543584138802,0.001723190254009468
0.5651802985198014,0.00010839467699596313,0.7700429324509138,0.008027142151084445
0.5599452005849624,-0.0013826435288817503,0.7738443088008662,-0.032184750659716994
0.5594488508968175,0.00014709177536518982,0.787569193395599,0.007356582321347335
0.5658746176889633,0.00010184496870807754,0.7711165688394992,0.012979761348155355
0.5640116686060054,0.00013577336592387112,0.7766966104774125,0.005340106251261469
0.5573076179245284,-0.0015543276876949785,0.7835334038829657,-0.04304173382030815
0.566089256562886,-0.00024004536153075708,0.7633264689742809,-0.00895696728776726
0.5629786922498925,0.00013100286576756166,0.779093466111652,0.007886469407247085
0.5607644575402728,0.00041513248710930636,0.7871497201550498,0.01117961906894947
0.5529218459825584,-0.0003779884200185782,0.8050163622083996,-0.016222888539501934
0.5643689705845524,0.0004174575421306819,0.7730293265733681,0.019487948386346435
0.5621830907008861,4.37304061012638e-05,0.779954984764701,0.004864364820703907
0.581679848751018,0.0005316516170124214,0.7193405422900535,0.02570657122911488
0.5786372993943587,0.0018410932598614642,0.7419933339478387,0.03094173947232141
0.582308569311675,0.0003497514462464813,0.7190423761283837,0.013972480300307278
0.5620952698147933,0.0010579552318169053,0.788688275597296,0.03351870929391153
0.5892875952817355,6.181644509688266e-05,0.6972596668616711,0.0038048538715638753
0.5601700783747827,0.00040485120392031154,0.7868271543393642,0.011976081014322362
0.5594455112182202,0.00015277251169442275,0.7898867145785441,0.00975207057087856
0.5631453649610977,-0.001700920666751881,0.7535073062018489,-0.04179597764420033
0.5721087493372158,0.0005758199131850814,0.7464227187803443,0.036049586672970466
0.568547330141779,0.0001863742064450299,0.76220540858448,0.013259640738120627
0.5568160378782487,0.00012476940160770352,0.7989594701544975,0.006088149117725575
0.5645513166586456,-0.00030153299189487285,0.769541250069205,-0.006463725831884449
0.5514171485814455,-0.0003941296544592212,0.8092978242068304,-0.00990984997527574
0.5683092017166632,9.809507247606777e-05,0.7610694163500876,0.003177239912903839
0.5839034568944734,0.00014704034248270298,0.7150604566234807,0.0072089892852042
0.5651775159849206,0.00030134992584340825,0.7715386700568805,0.020466679721133002
0.5799650126732276,0.00016051453759815572,0.7272531263361395,0.011817104294189085
0.570327983171329,5.582951056951838e-05,0.7545216610916637,0.005088883304997093
0.559698468560392,-0.0003044893545155053,0.78099513386313,-0.013717745108272734
0.5672177914749419,9.90519000422926e-05,0.7643733894262267,0.003896102686690149
0.5724582937573408,0.00029856708315079833,0.7455661076081656,0.016437181478482527
0.5530069444444866,-0.00019270962374226628,0.8036954773913327,-0.013347867676504846
0.5576770919554418,-1.4160676666350488e-05,0.792999910934235,-0.0009032615323772062
0.5784144411657552,0.00014247245759401112,0.7293390483105094,0.004752900761535334
0.5571801510352034,-0.0007199199302998401,0.7858067669340043,-0.03302391143146137
0.5519728890330623,-0.0011364872523540043,0.8057397395043177,-0.034628953651044854
0.5644268769713086,6.261669325161663e-05,0.7725597129582664,0.002743384241560772
0.5637791484189524,-0.0002651554992727785,0.7736830043090543,-0.004682405685591076
0.5682729048353303,-0.0006512838895554205,0.7549171155932419,-0.011946986206895795
0.5861204294743722,-0.00045807800983020674,0.7046638876237838,-0.013392606969655546
0.5468180245535897,0.00035351483114795133,0.8306010858335282,0.006882785941721679
0.5682358555672794,7.968102059498347e-05,0.7597992643170909,0.0061787135449212684
0.5803916724508514,0.00019754206732517515,0.7236917315878341,0.00732822496308812
0.5780205963639777,0.00040714654864148787,0.7311734041912652,0.010149041520313928
0.5728770020779331,0.0003908358535034801,0.7500665241229341,0.006208416221787681
0.552900772886862,-0.001331397320987266,0.8093934143221417,-0.03880699523481093
0.5681810181463471,-0.00030086391272463736,0.7564317311644981,-0.014105562264936346
0.5722528168239708,0.0003013961092487357,0.7524953088536628,0.01591881840897099
0.5485230388541574,-0.00013280234949610177,0.8210240989515657,-0.003649040354254418
0.5789375368538568,0.0005152285578877789,0.726621263128306,0.024060158515897597
0.5586146499043594,-9.930922485309633e-05,0.7885080766050712,-0.002482211448792566
0.572387767154609,-0.000598537931478127,0.7441405969757395,-0.015231684119673603
0.5537488618097555,0.00026704732117727257,0.8087888013266915,0.010304230814652445
0.5650277291820855,0.00035178060913319386,0.7740930248126551,0.011730368182846767
0.5549679868440802,-0.0003224043193040902,0.8006992482187553,-0.010422203121697358
0.583159635793464,0.0002880845231008908,0.7153170840454702,0.007629999875133262
0.5538947773300117,0.0004983200055151144,0.810671763958563,0.01973556086508575
0.5751816992696167,0.00011077072389456934,0.7403428124355018,0.005302857159815674
0.5644849680071937,0.00044393022038821325,0.7752851891758363,0.012433696205228674
0.5784134111060213,-0.00014738113746175577,0.7255914764149893,-0.0075500565829047656
0.5718278720252893,0.0006788721416295697,0.7550288516592646,0.014925356504780603
0.5581390906235933,-2.090667039065288e-05,0.7914907949127904,-0.000734826837253201
0.5630096471357903,0.00014745785989482042,0.7785637835752731,0.007474328864850661
0.5780333622474744,-0.0007410850609114519,0.7286697232215666,-0.02381272798626676
0.5656745663400723,-5.366202112265755e-05,0.7673622684821957,-0.0021938477607745554
0.5749699821538375,0.0003928397048946989,0.7511595223881316,0.02396839756976723
0.5679448745652327,0.0007007332035187386,0.7732861226875064,0.031973416523063965
0.5369037032464298,-0.0005583018602054509,0.8506261483680428,-0.025160599467325274
0.6099780949384646,-0.00042797173306016387,0.6351983179532982,-0.024362741044677942
0.5471506304653673,0.00010537089905951415,0.8274083928790703,0.001794161291717669
0.5758284974008686,-0.0008552990176180168,0.7314264048540364,-0.018581844704663862
0.5740206861356061,0.00012958696725512246,0.7453713079052018,0.011563781524847263
0.589669473172287,4.996537405180723e-05,0.6958714868698522,0.0034318230094286025
0.5803463539551518,0.0002123185005741034,0.7256521020082941,0.009874181207880122
0.5747285110250151,0.00021742805960103286,0.7409625074870833,0.011473043574387354
0.5654973241724056,-0.0009275090588122641,0.7554347603890261,-0.032585152060231465
0.5663146077710125,0.00019952669142802443,0.7685422494179323,0.015841217765468422
0.5646743697132597,0.00012979443037243292,0.7717654027560154,0.007410508059711187
0.5479077773420701,5.2928638308873035e-06,0.8254128868026193,0.0005422178927696311
0.5713796942517803,0.0006947917176320789,0.7648097072659592,0.04152275693996947
0.572151467127471,0.00019858959978056624,0.7549279528706635,0.01847229580859571
0.5636957469335332,-0.001247412852567166,0.7658274610608804,-0.032065790935777744
0.5689520706780598,-0.00032272724926301136,0.7529508361775694,-0.014894439586812544
0.554556713119915,0.0002851614915359473,0.8035888197470962,0.009811659631250892
0.5594699736088121,0.00015378948103465274,0.7911039740460097,0.019177185556040893
0.5621343910516445,-0.0003314981579449986,0.7757508648497556,-0.01142547774739969
0.576323694166116,-0.00022629371289297016,0.7341910166178783,-0.011420942019867056
0.5662112878806177,5.132068018668355e-05,0.7664540644985165,0.0016119904523521134
0.5742082258196546,0.00047708882488137205,0.7499925805755809,0.019357141884815632
0.5503278916484059,-1.1778964256393016e-05,0.8171427035681015,-0.00030528129859413994
0.5624140356907191,-0.00026359263412735826,0.7782126954773356,-0.009148221302159278
0.5670674700079172,0.0001565807513936382,0.7658404958610007,0.005038285141649606
0.5810477320767435,-0.00011686801028908556,0.719956941861852,-0.007503344983218969
0.5520888156391005,0.000172964149303006,0.8147694131090473,0.013610468750359062
0.6094787538506937,0.0009705316059039765,0.6470811806029252,0.03258177240227117
0.5725757052752761,0.0001648943616243577,0.7484420287920726,0.010934177795829598
0.5568618170249059,0.0003034996683981637,0.8028739910362168,0.019162712160445336
0.5950125413349175,0.000564277018583078,0.6839105856055242,0.034053294336916375
0.5703744782245019,-0.004460679151634381,0.7405384668873433,-0.05903079478038084
0.5669186197453069,0.0004764438438143396,0.7637710842825443,0.008001785787064158
0.559433464714286,0.00036589921482749546,0.7967025052611931,0.020836709000256866
0.6039352031691007,0.0003590029318568267,0.660893530684585,0.018527321800498514
0.5807384818628951,-0.00017686991934609281,0.7187776374754696,-0.009716120736234901
0.5681454520776988,0.00039638921841979487,0.7664543509043577,0.02094945685340856
0.5833164755139004,0.0010005407287034564,0.7301454828837963,0.045828184068012916
0.5677408668763436,5.2792301628744244e-06,0.7613695141750089,0.00013506742096245242
0.5855104668760942,0.0008785676660820647,0.7181632767980124,0.03673388017641308
0.5590577614335914,1.2214929095512116e-05,0.7887941745847267,0.0002951718269152448
0.5571410982099972,-4.63883116652655e-05,0.7929804553982053,-0.0032449188436855765
0.5524927250310788,-0.0005566635119636197,0.8056174478887819,-0.016683754627663097
0.5643168253945845,7.19671253854217e-05,0.7764253778957413,0.01097496802367833
0.576209576223348,0.0002932883686340461,0.7425186484523382,0.020207403477858054
0.5513088107066901,-4.52941546789324e-06,0.8137265863572003,-0.0007631741388543366
0.5591839438008229,-0.0010214140275270605,0.783643435070451,-0.02499419093657955
0.5603297081759497,-0.00043652856523966437,0.7758391780708295,-0.01215085823260695
0.5872676369366648,0.00023069912850501653,0.7117988919723228,0.01879064535868933
